PRE_Reason,POST_Reason,fly_name_reference,date,reference_hour,machine_name,CS,US,Dilution,food,region_id,Files,PRE_ROI,POST_ROI,Genotype,Gender,Age,interactor,Training,comment on SD,User,experiment,PRE_1,PRE_2,PRE,POST_1,POST_2,POST,SD_status,interval
"","",2024-10-28_14-10-07_ET_2U_Dnc_STM_ROI_10,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-10-07_ET_2U_Dnc_STM,10,10,2u,FEM,5,,1X,NONE,ET,Learning all ITO,,,,,,,NONE,
"","",2024-10-28_14-52-11_ET_2U_Dnc_STM_ROI_10,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-52-11_ET_2U_Dnc_STM,10,10,2u,FEM,5,,1X,NONE,ET,Learning all ITO,,,,,,,NONE,
"","",2024-10-29_14-37-00_ET_Iso31_2U_LTM_ROI_10,2024-10-29,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,10,2024-10-29_14-37-00_ET_Iso31_2U_LTM,10,10,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-10-29_15-38-36_ET_2U_Dnc_STM_ROI_10,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-29_15-38-36_ET_2U_Dnc_STM,10,10,2u,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_14-17-08_ET_Dnc_2U_STM_ROI_10,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-30_14-17-08_ET_Dnc_2U_STM,10,10,dnc,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_16-03-32_ET_Iso31_LTM_ROI_10,2024-10-30,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,10,2024-10-30_16-03-32_ET_Iso31_LTM,10,10,Iso31,FEM,4,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-04_14-24-49_ET_Iso31_LTM_ROI_10,2024-11-04,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,10,2024-11-04_14-24-49_ET_Iso31_LTM,10,10,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-05_15-16-52_ET_Iso31_LTM_ROI_10,2024-11-05,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,10,2024-11-05_15-16-52_ET_Iso31_LTM,10,10,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-12-03_15-29-29_ET_Iso31_STM_MCH_ROI_10,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-03_15-29-29_ET_Iso31_STM_MCH,10,10,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-04_14-30-59_ET_Iso31_STM_MCH_ROI_10,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-04_14-30-59_ET_Iso31_STM_MCH,10,10,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-05_14-38-07_ET_2U_STM_MCH_ROI_10,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-05_14-38-07_ET_2U_STM_MCH,10,10,2u,FEM,6,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-11_15-03-58_ET_010BIso_STM_ROI_10,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-11_15-03-58_ET_010BIso_STM,10,10,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-12_14-22-29_ET_010BIso_STM_MCH_ROI_10,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-12_14-22-29_ET_010BIso_STM_MCH,10,10,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_14-13-05_ET_010BIso_STM_MCH2x_ROI_10,,12,,MCH,75V 4.6kΩ,187.5,NONE,,2024-12-13_14-13-05_ET_010BIso_STM_MCH2x,10,10,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_15-31-58_ET_010BIso_STM_ROI_10,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-13_15-31-58_ET_010BIso_STM,10,10,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-16_14-06-05_ET_010BIso_LTM_ROI_10,2024-12-02,12,ETHOSCOPE_043,OCT,75V 0Ω,500,cornmeal,10,2024-12-16_14-06-05_ET_010BIso_LTM,10,10,MB010B.(II)SPARC-GFP ISO,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM inChamber,,,,,,,NONE,No_stimulator
"","",2024-12-17_15-32-26_AOJ_STM_4MO1_ROI_10,,12,,4MO1,75V 4.6Ω,375;500,NONE,,2024-12-17_15-32-26_AOJ_STM_4MO1,10,10,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"",IDOC2 not working as expected,2024-08-27_14-13-07_AOJ_ET_ROI_11,,11,,OCT,75V 0Ω,500,NONE,,2024-08-27_14-13-07_AOJ_ET,11,11,Cs,FEM,5,,1X,NONE,ET,20min STM (sucrose tube) all ITO,,,,,,,NONE,
,,,2024-10-09,,ETHOSCOPE_031,,,,sucrose,11,2024-10-09_14-14-49_AOJ_ET_6X_spaced_24hrLTM,11,11,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
,,,2024-10-12,,ETHOSCOPE_031,,,,sucrose,11,2024-10-12_14-35-24_AOJ_6X_spaced_24hrLTM,11,11,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
"","",2024-10-15_14-30-17_AOJ_dnc_ROI_11,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-15_14-30-17_AOJ_dnc,11,11,Iso31,FEM,5,,1X,NONE,AOJ,20min STM,,,,,,,NONE,
"","",2024-10-25_14-29-40_ET_Dnc_2U_STM_ROI_11,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-25_14-29-40_ET_Dnc_2U_STM,11,11,dnc,FEM,8,,1X,NONE,ET,Learning,,,,,,,NONE,
"",Human-override,2024-10-27_14-09-02_AOJ_Dnc_2U_STM_ROI_11,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-27_14-09-02_AOJ_Dnc_2U_STM,11,11,2u,FEM,5,,1X,NONE,AOJ,Learning all ITO,,,,-1,-1,-1,NONE,
"","",2024-10-28_14-10-07_ET_2U_Dnc_STM_ROI_11,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-10-07_ET_2U_Dnc_STM,11,11,dnc,FEM,5,,1X,NONE,ET,Learning all ITO,,,,,,,NONE,
"","",2024-10-28_14-52-11_ET_2U_Dnc_STM_ROI_11,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-52-11_ET_2U_Dnc_STM,11,11,dnc,FEM,5,,1X,NONE,ET,Learning all ITO,,,,,,,NONE,
"","",2024-10-29_14-37-00_ET_Iso31_2U_LTM_ROI_11,2024-10-29,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,11,2024-10-29_14-37-00_ET_Iso31_2U_LTM,11,11,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-10-29_15-38-36_ET_2U_Dnc_STM_ROI_11,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-29_15-38-36_ET_2U_Dnc_STM,11,11,dnc,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_14-17-08_ET_Dnc_2U_STM_ROI_11,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-30_14-17-08_ET_Dnc_2U_STM,11,11,dnc,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_16-03-32_ET_Iso31_LTM_ROI_11,2024-10-30,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,11,2024-10-30_16-03-32_ET_Iso31_LTM,11,11,Iso31,FEM,4,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-04_14-24-49_ET_Iso31_LTM_ROI_11,2024-11-04,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,11,2024-11-04_14-24-49_ET_Iso31_LTM,11,11,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-05_15-16-52_ET_Iso31_LTM_ROI_11,2024-11-05,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,11,2024-11-05_15-16-52_ET_Iso31_LTM,11,11,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-20_14-24-59_ET_2U_LTM_ROI_11,2024-11-20,12,ETHOSCOPE_031,OCT,75V 0Ω,500,cornmeal,11,2024-11-20_14-24-59_ET_2U_LTM,11,11,2u,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM,,,,,,,NONE,No_stimulator
"","",2024-12-02_14-38-42_ET_2U_LTM_ROI_11,2024-12-02,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,11,2024-12-02_14-38-42_ET_2U_LTM,11,11,2u,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM,,,,,,,NONE,No_stimulator
"","",2024-12-03_15-29-29_ET_Iso31_STM_MCH_ROI_11,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-03_15-29-29_ET_Iso31_STM_MCH,11,11,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-04_14-30-59_ET_Iso31_STM_MCH_ROI_11,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-04_14-30-59_ET_Iso31_STM_MCH,11,11,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"",Left-bias,2024-12-05_14-38-07_ET_2U_STM_MCH_ROI_11,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-05_14-38-07_ET_2U_STM_MCH,11,11,2u,FEM,6,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-11_15-03-58_ET_010BIso_STM_ROI_11,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-11_15-03-58_ET_010BIso_STM,11,11,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-12_14-22-29_ET_010BIso_STM_MCH_ROI_11,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-12_14-22-29_ET_010BIso_STM_MCH,11,11,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_14-13-05_ET_010BIso_STM_MCH2x_ROI_11,,12,,MCH,75V 4.6kΩ,187.5,NONE,,2024-12-13_14-13-05_ET_010BIso_STM_MCH2x,11,11,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_15-31-58_ET_010BIso_STM_ROI_11,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-13_15-31-58_ET_010BIso_STM,11,11,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-16_14-06-05_ET_010BIso_LTM_ROI_11,2024-12-02,12,ETHOSCOPE_043,OCT,75V 0Ω,500,cornmeal,11,2024-12-16_14-06-05_ET_010BIso_LTM,11,11,MB010B.(II)SPARC-GFP ISO,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM inChamber,,,,,,,NONE,No_stimulator
"","",2024-12-17_15-32-26_AOJ_STM_4MO1_ROI_11,,12,,4MO1,75V 4.6Ω,375;500,NONE,,2024-12-17_15-32-26_AOJ_STM_4MO1,11,11,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
,,,2024-10-07,,ETHOSCOPE_031,,,,sucrose,12,2024-10-07_14-42-08_AOJ_6X_spaced_24hrLTM,12,12,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
,,,2024-10-09,,ETHOSCOPE_031,,,,sucrose,12,2024-10-09_14-14-49_AOJ_ET_6X_spaced_24hrLTM,12,12,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
,,,2024-10-12,,ETHOSCOPE_031,,,,sucrose,12,2024-10-12_14-35-24_AOJ_6X_spaced_24hrLTM,12,12,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
"","",2024-10-15_14-30-17_AOJ_dnc_ROI_12,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-15_14-30-17_AOJ_dnc,12,12,dnc,FEM,5,,1X,NONE,AOJ,20min STM,,,,,,,NONE,
"","",2024-10-27_14-09-02_AOJ_Dnc_2U_STM_ROI_12,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-27_14-09-02_AOJ_Dnc_2U_STM,12,12,2u,FEM,5,,1X,NONE,AOJ,Learning all ITO,,,,,,,NONE,
"","",2024-10-28_14-10-07_ET_2U_Dnc_STM_ROI_12,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-10-07_ET_2U_Dnc_STM,12,12,dnc,FEM,5,,1X,NONE,ET,Learning all ITO,,,,,,,NONE,
"","",2024-10-28_14-52-11_ET_2U_Dnc_STM_ROI_12,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-52-11_ET_2U_Dnc_STM,12,12,dnc,FEM,5,,1X,NONE,ET,Learning all ITO,,,,,,,NONE,
"","",2024-10-29_14-37-00_ET_Iso31_2U_LTM_ROI_12,2024-10-29,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,12,2024-10-29_14-37-00_ET_Iso31_2U_LTM,12,12,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-10-29_15-38-36_ET_2U_Dnc_STM_ROI_12,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-29_15-38-36_ET_2U_Dnc_STM,12,12,dnc,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_14-17-08_ET_Dnc_2U_STM_ROI_12,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-30_14-17-08_ET_Dnc_2U_STM,12,12,dnc,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_16-03-32_ET_Iso31_LTM_ROI_12,2024-10-30,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,12,2024-10-30_16-03-32_ET_Iso31_LTM,12,12,Iso31,FEM,4,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-04_14-24-49_ET_Iso31_LTM_ROI_12,2024-11-04,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,12,2024-11-04_14-24-49_ET_Iso31_LTM,12,12,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-05_15-16-52_ET_Iso31_LTM_ROI_12,2024-11-05,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,12,2024-11-05_15-16-52_ET_Iso31_LTM,12,12,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-12-03_15-29-29_ET_Iso31_STM_MCH_ROI_12,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-03_15-29-29_ET_Iso31_STM_MCH,12,12,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-04_14-30-59_ET_Iso31_STM_MCH_ROI_12,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-04_14-30-59_ET_Iso31_STM_MCH,12,12,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-05_14-38-07_ET_2U_STM_MCH_ROI_12,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-05_14-38-07_ET_2U_STM_MCH,12,12,2u,FEM,6,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"",Left-bias,2024-12-09_14-09-46_ET_Iso31_vs_2U_STM_ROI_12,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-09_14-09-46_ET_Iso31_vs_2U_STM,12,12,2u,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-11_15-03-58_ET_010BIso_STM_ROI_12,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-11_15-03-58_ET_010BIso_STM,12,12,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-12_14-22-29_ET_010BIso_STM_MCH_ROI_12,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-12_14-22-29_ET_010BIso_STM_MCH,12,12,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_14-13-05_ET_010BIso_STM_MCH2x_ROI_12,,12,,MCH,75V 4.6kΩ,187.5,NONE,,2024-12-13_14-13-05_ET_010BIso_STM_MCH2x,12,12,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_15-31-58_ET_010BIso_STM_ROI_12,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-13_15-31-58_ET_010BIso_STM,12,12,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-16_14-06-05_ET_010BIso_LTM_ROI_12,2024-12-02,12,ETHOSCOPE_043,OCT,75V 0Ω,500,cornmeal,12,2024-12-16_14-06-05_ET_010BIso_LTM,12,12,MB010B.(II)SPARC-GFP ISO,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM inChamber,,,,,,,NONE,No_stimulator
"","",2024-12-17_15-32-26_AOJ_STM_4MO1_ROI_12,,12,,4MO1,75V 4.6Ω,375;500,NONE,,2024-12-17_15-32-26_AOJ_STM_4MO1,12,12,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-11-11_15-59-46_AOJ_LTM_ROI_12,2024-11-11,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,14,2024-11-11_15-59-46_AOJ_LTM,12,14,2u,FEM,5,DefaultStimulator,6X_Spaced,NONE,AOJ,24hr LTM,,,,,,,NONE,No_stimulator
"",IDOC2 not working as expected,2024-08-26_14-49-57_AOJ_ROI_13,,11,,OCT,75V 0Ω,500,NONE,,2024-08-26_14-49-57_AOJ,13,13,dnc,FEM,5,,1X,NONE,ET,20min STM (sucrose tube),,,,,,,NONE,
"",IDOC2 not working as expected,2024-08-27_14-13-07_AOJ_ET_ROI_13,,11,,OCT,75V 0Ω,500,NONE,,2024-08-27_14-13-07_AOJ_ET,13,13,Cs,FEM,5,,1X,NONE,ET,20min STM (sucrose tube) all ITO,,,,,,,NONE,
,,,2024-10-07,,ETHOSCOPE_031,,,,sucrose,13,2024-10-07_14-42-08_AOJ_6X_spaced_24hrLTM,13,13,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
,,,2024-10-09,,ETHOSCOPE_031,,,,sucrose,13,2024-10-09_14-14-49_AOJ_ET_6X_spaced_24hrLTM,13,13,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
,,,2024-10-12,,ETHOSCOPE_031,,,,sucrose,13,2024-10-12_14-35-24_AOJ_6X_spaced_24hrLTM,13,13,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
"","",2024-10-15_14-30-17_AOJ_dnc_ROI_13,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-15_14-30-17_AOJ_dnc,13,13,dnc,FEM,5,,1X,NONE,AOJ,20min STM,,,,,,,NONE,
"","",2024-10-23_14-00-48_ET_STM_1xEshock_ROI_13,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-23_14-00-48_ET_STM_1xEshock,13,13,Iso31,FEM,5,,1X,NONE,ET,Learning,,,,,,,NONE,
"","",2024-10-27_14-09-02_AOJ_Dnc_2U_STM_ROI_13,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-27_14-09-02_AOJ_Dnc_2U_STM,13,13,2u,FEM,5,,1X,NONE,AOJ,Learning mock,,,,,,,NONE,
"","",2024-10-28_14-10-07_ET_2U_Dnc_STM_ROI_13,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-10-07_ET_2U_Dnc_STM,13,13,dnc,FEM,5,,1X,NONE,ET,Learning mock,,,,,,,NONE,
"","",2024-10-28_14-52-11_ET_2U_Dnc_STM_ROI_13,,11,,OCT,75V 4.6kΩ,500,NONE,,2024-10-28_14-52-11_ET_2U_Dnc_STM,13,13,dnc,FEM,5,,1X,NONE,ET,Learning mock,,,,,,,NONE,
"","",2024-10-29_14-37-00_ET_Iso31_2U_LTM_ROI_13,2024-10-29,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,13,2024-10-29_14-37-00_ET_Iso31_2U_LTM,13,13,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-10-29_15-38-36_ET_2U_Dnc_STM_ROI_13,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-29_15-38-36_ET_2U_Dnc_STM,13,13,dnc,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_14-17-08_ET_Dnc_2U_STM_ROI_13,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-10-30_14-17-08_ET_Dnc_2U_STM,13,13,dnc,FEM,5,,1X,NONE,ET,20min STM,,,,,,,NONE,
"","",2024-10-30_16-03-32_ET_Iso31_LTM_ROI_13,2024-10-30,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,13,2024-10-30_16-03-32_ET_Iso31_LTM,13,13,Iso31,FEM,4,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-04_14-24-49_ET_Iso31_LTM_ROI_13,2024-11-04,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,13,2024-11-04_14-24-49_ET_Iso31_LTM,13,13,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-05_15-16-52_ET_Iso31_LTM_ROI_13,2024-11-05,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,13,2024-11-05_15-16-52_ET_Iso31_LTM,13,13,Iso31,FEM,5,DefaultStimulator,1X,NONE,ET,24hr STM,,,,,,,NONE,No_stimulator
"","",2024-11-20_14-24-59_ET_2U_LTM_ROI_13,2024-11-20,12,ETHOSCOPE_031,OCT,75V 0Ω,500,cornmeal,13,2024-11-20_14-24-59_ET_2U_LTM,13,13,2u,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM,,,,,,,NONE,No_stimulator
"","",2024-12-02_14-38-42_ET_2U_LTM_ROI_13,2024-12-02,12,ETHOSCOPE_043,OCT,75V 4.6kΩ,500,cornmeal,13,2024-12-02_14-38-42_ET_2U_LTM,13,13,2u,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM,,,,,,,NONE,No_stimulator
"","",2024-12-03_15-29-29_ET_Iso31_STM_MCH_ROI_13,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-03_15-29-29_ET_Iso31_STM_MCH,13,13,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-04_14-30-59_ET_Iso31_STM_MCH_ROI_13,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-04_14-30-59_ET_Iso31_STM_MCH,13,13,Iso31,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"",Left-bias,2024-12-05_14-38-07_ET_2U_STM_MCH_ROI_13,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-05_14-38-07_ET_2U_STM_MCH,13,13,2u,FEM,6,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-09_14-09-46_ET_Iso31_vs_2U_STM_ROI_13,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-09_14-09-46_ET_Iso31_vs_2U_STM,13,13,2u,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-11_15-03-58_ET_010BIso_STM_ROI_13,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-11_15-03-58_ET_010BIso_STM,13,13,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"",Left-bias,2024-12-12_14-22-29_ET_010BIso_STM_MCH_ROI_13,,12,,MCH,75V 4.6kΩ,375,NONE,,2024-12-12_14-22-29_ET_010BIso_STM_MCH,13,13,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_14-13-05_ET_010BIso_STM_MCH2x_ROI_13,,12,,MCH,75V 4.6kΩ,187.5,NONE,,2024-12-13_14-13-05_ET_010BIso_STM_MCH2x,13,13,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-13_15-31-58_ET_010BIso_STM_ROI_13,,12,,OCT,75V 4.6kΩ,500,NONE,,2024-12-13_15-31-58_ET_010BIso_STM,13,13,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-12-16_14-06-05_ET_010BIso_LTM_ROI_13,2024-12-02,12,ETHOSCOPE_043,OCT,75V 0Ω,500,cornmeal,13,2024-12-16_14-06-05_ET_010BIso_LTM,13,13,MB010B.(II)SPARC-GFP ISO,FEM,5,DefaultStimulator,6X_Spaced,NONE,ET&AOJ,24hr LTM inChamber,,,,,,,NONE,No_stimulator
"","",2024-12-17_15-32-26_AOJ_STM_4MO1_ROI_13,,12,,4MO1,75V 4.6Ω,375;500,NONE,,2024-12-17_15-32-26_AOJ_STM_4MO1,13,13,MB010B.(II)SPARC-GFP ISO,FEM,5,,1X,NONE,ET&AOJ,20min STM,,,,,,,NONE,
"","",2024-11-11_15-59-46_AOJ_LTM_ROI_13,2024-11-11,12,ETHOSCOPE_031,OCT,75V 4.6kΩ,500,cornmeal,15,2024-11-11_15-59-46_AOJ_LTM,13,15,2u,FEM,5,DefaultStimulator,6X_Spaced,NONE,AOJ,24hr LTM,,,,,,,NONE,No_stimulator
,,,2024-10-07,,ETHOSCOPE_031,,,,sucrose,14,2024-10-07_14-42-08_AOJ_6X_spaced_24hrLTM,14,14,,,,DefaultStimulator,,NONE,,,,,,,,,NONE,No_stimulator
